holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,Rush Hour,traffic_volume
Non-Holiday,21.360000000000014,0.0,0.0,1,Clear,0,830
Non-Holiday,21.33000000000004,0.0,0.0,75,Clouds,0,1350
Non-Holiday,22.810000000000002,0.0,0.0,75,Clouds,1,1868
Non-Holiday,24.99000000000001,0.0,0.0,90,Clouds,1,2497
Non-Holiday,25.960000000000036,0.0,0.0,75,Clouds,1,15
Non-Holiday,25.970000000000027,0.0,0.0,75,Thunderstorm,0,3
Non-Holiday,23.950000000000045,11.23,0.0,75,Rain,0,24
Non-Holiday,23.950000000000045,11.23,0.0,75,Thunderstorm,0,24
Non-Holiday,23.950000000000045,11.23,0.0,75,Mist,0,24
Non-Holiday,22.150000000000034,9.42,0.0,90,Rain,0,2
Non-Holiday,22.150000000000034,9.42,0.0,90,Thunderstorm,0,2
Non-Holiday,22.150000000000034,9.42,0.0,90,Mist,0,2
Non-Holiday,22.27000000000004,13.46,0.0,90,Rain,0,10
Non-Holiday,22.27000000000004,13.46,0.0,90,Mist,0,10
Non-Holiday,22.27000000000004,13.46,0.0,90,Thunderstorm,0,10
Non-Holiday,22.27000000000004,13.46,0.0,90,Fog,0,10
Non-Holiday,22.310000000000002,0.25,0.0,90,Rain,0,2
Non-Holiday,22.310000000000002,0.25,0.0,90,Thunderstorm,0,2
Non-Holiday,22.400000000000034,0.0,0.0,75,Rain,0,3
Non-Holiday,22.400000000000034,0.0,0.0,75,Thunderstorm,0,3
Non-Holiday,22.07000000000005,10.67,0.0,90,Rain,0,7
Non-Holiday,22.07000000000005,10.67,0.0,90,Mist,0,7
Non-Holiday,22.390000000000043,0.51,0.0,90,Rain,1,5
Non-Holiday,22.390000000000043,0.51,0.0,90,Mist,1,5
Non-Holiday,23.53000000000003,0.0,0.0,40,Rain,1,0
Non-Holiday,24.33000000000004,0.0,0.0,40,Clouds,1,1
Non-Holiday,24.060000000000002,0.0,0.0,20,Clouds,0,5
Non-Holiday,23.32000000000005,0.0,0.0,20,Clouds,0,2
Non-Holiday,22.810000000000002,0.0,0.0,75,Clouds,0,1
Non-Holiday,22.75,0.0,0.0,90,Haze,0,0
Non-Holiday,22.810000000000002,0.0,0.0,40,Clouds,0,6
Non-Holiday,22.950000000000045,0.0,0.0,90,Clouds,0,8
Non-Holiday,23.350000000000023,0.0,0.0,90,Thunderstorm,0,5
Non-Holiday,23.430000000000007,1.02,0.0,90,Rain,0,3
Non-Holiday,23.430000000000007,1.02,0.0,90,Thunderstorm,0,3
Non-Holiday,23.430000000000007,1.02,0.0,90,Mist,0,3
Non-Holiday,22.950000000000045,0.0,0.0,75,Rain,0,7
Non-Holiday,22.950000000000045,0.0,0.0,75,Mist,0,7
Non-Holiday,22.55000000000001,0.0,0.0,90,Clouds,0,631
Non-Holiday,22.090000000000032,0.0,0.0,90,Clouds,0,1033
Non-Holiday,22.170000000000016,0.0,0.0,75,Clouds,1,1314
Non-Holiday,22.900000000000034,0.0,0.0,40,Clouds,1,1872
Non-Holiday,24.25,0.0,0.0,40,Clouds,1,15
Non-Holiday,25.49000000000001,0.0,0.0,40,Clouds,0,463
Non-Holiday,26.30000000000001,0.0,0.0,40,Clouds,0,24
Non-Holiday,26.75,0.0,0.0,40,Clouds,0,515
Non-Holiday,26.890000000000043,0.0,0.0,75,Clouds,0,100
Non-Holiday,27.450000000000045,0.0,0.0,40,Clouds,0,515
Non-Holiday,27.700000000000045,0.0,0.0,40,Clouds,0,463
Non-Holiday,27.730000000000018,0.0,0.0,40,Clouds,0,44
Non-Holiday,27.52000000000004,0.0,0.0,40,Clouds,1,1279
Non-Holiday,26.970000000000027,0.0,0.0,75,Clouds,1,2998
Non-Holiday,26.430000000000007,0.0,0.0,40,Clouds,1,2780
Non-Holiday,25.5,0.0,0.0,20,Clouds,0,2450
Non-Holiday,23.510000000000048,0.0,0.0,20,Clouds,0,2147
Non-Holiday,22.260000000000048,0.0,0.0,20,Clouds,0,1816
Non-Holiday,21.49000000000001,0.0,0.0,1,Clear,0,1783
Non-Holiday,20.77000000000004,0.0,0.0,1,Clear,0,1969
Non-Holiday,19.840000000000032,0.0,0.0,1,Clear,0,491
Non-Holiday,19.379999999999995,0.0,0.0,1,Clear,0,329
Non-Holiday,18.720000000000027,0.9,0.0,1,Rain,0,337
Non-Holiday,17.870000000000005,0.0,0.0,1,Clear,0,827
Non-Holiday,17.689999999999998,0.0,0.0,1,Clear,0,2706
Non-Holiday,16.950000000000045,0.0,0.0,1,Clear,0,5010
Non-Holiday,18.110000000000014,0.0,0.0,1,Clear,1,5779
Non-Holiday,20.58000000000004,0.0,0.0,1,Clear,1,5206
Non-Holiday,22.78000000000003,0.0,0.0,1,Clear,1,4322
Non-Holiday,24.75,0.0,0.0,1,Clear,0,3942
Non-Holiday,26.200000000000045,0.0,0.0,1,Clear,0,4338
Non-Holiday,27.160000000000025,0.0,0.0,1,Clear,0,4499
Non-Holiday,28.02000000000004,0.0,0.0,1,Clear,0,4220
Non-Holiday,28.80000000000001,0.0,0.0,1,Clear,0,4503
Non-Holiday,29.05000000000001,0.0,0.0,20,Clouds,0,4770
Non-Holiday,29.390000000000043,0.0,0.0,20,Clouds,0,5718
Non-Holiday,29.460000000000036,0.0,0.0,20,Clouds,1,5203
Non-Holiday,29.07000000000005,0.0,0.0,20,Clouds,1,3699
Non-Holiday,28.470000000000027,0.0,0.0,20,Clouds,1,2886
Non-Holiday,27.210000000000036,0.0,0.0,20,Clouds,0,2438
Non-Holiday,24.28000000000003,0.0,0.0,1,Clear,0,2628
Non-Holiday,22.650000000000034,0.0,0.0,1,Clear,0,1898
Non-Holiday,21.74000000000001,0.0,0.0,1,Clear,0,1167
Non-Holiday,21.410000000000025,0.0,0.0,1,Clear,0,582
Non-Holiday,20.74000000000001,0.0,0.0,1,Clear,0,361
Non-Holiday,20.360000000000014,0.0,0.0,1,Clear,0,278
Non-Holiday,20.58000000000004,0.0,0.0,1,Clear,0,329
Non-Holiday,20.350000000000023,0.0,0.0,40,Clouds,0,829
Non-Holiday,20.110000000000014,0.0,0.0,20,Clouds,0,2889
Non-Holiday,19.950000000000045,0.0,0.0,20,Clouds,0,5363
Non-Holiday,20.810000000000002,0.0,0.0,20,Clouds,1,6121
Non-Holiday,22.510000000000048,0.0,0.0,20,Clouds,1,5392
Non-Holiday,24.960000000000036,0.0,0.0,40,Clouds,1,4357
Non-Holiday,26.560000000000002,0.0,0.0,40,Clouds,0,4098
Non-Holiday,28.07000000000005,0.0,0.0,20,Clouds,0,4239
Non-Holiday,29.610000000000014,0.0,0.0,20,Clouds,0,4254
Non-Holiday,30.360000000000014,0.0,0.0,20,Clouds,0,4251
Non-Holiday,31.220000000000027,0.0,0.0,20,Clouds,0,4437
Non-Holiday,31.410000000000025,0.0,0.0,20,Clouds,0,5215
Non-Holiday,31.310000000000002,0.0,0.0,20,Clouds,0,6077
Non-Holiday,31.03000000000003,0.0,0.0,40,Clouds,1,5603
Non-Holiday,30.03000000000003,0.0,0.0,75,Clouds,1,4259
Non-Holiday,28.27000000000004,0.0,0.0,40,Clouds,1,3060
Non-Holiday,27.58000000000004,0.0,0.0,75,Clouds,0,2652
Non-Holiday,25.689999999999998,0.0,0.0,75,Clouds,0,2636
Non-Holiday,24.54000000000002,0.0,0.0,75,Clouds,0,1908
Non-Holiday,23.79000000000002,0.0,0.0,75,Clouds,0,1078
Non-Holiday,23.480000000000018,0.0,0.0,75,Clouds,0,622
Non-Holiday,23.360000000000014,0.0,0.0,90,Clouds,0,380
Non-Holiday,23.170000000000016,0.0,0.0,90,Clouds,0,341
Non-Holiday,23.25,0.0,0.0,90,Rain,0,498
Non-Holiday,23.430000000000007,0.0,0.0,90,Thunderstorm,0,1254
Non-Holiday,22.99000000000001,0.0,0.0,90,Rain,0,3061
Non-Holiday,22.400000000000034,0.0,0.0,75,Clouds,0,5316
Non-Holiday,22.340000000000032,0.0,0.0,90,Clouds,1,6226
Non-Holiday,22.629999999999995,0.0,0.0,90,Clouds,1,5441
Non-Holiday,23.28000000000003,0.0,0.0,90,Rain,1,4412
Non-Holiday,24.220000000000027,0.0,0.0,90,Drizzle,0,4374
Non-Holiday,24.220000000000027,0.0,0.0,90,Rain,0,4374
Non-Holiday,25.180000000000007,0.0,0.0,90,Clouds,0,4316
Non-Holiday,25.410000000000025,0.0,0.0,90,Rain,0,4338
Non-Holiday,25.410000000000025,0.0,0.0,90,Drizzle,0,4338
Non-Holiday,24.629999999999995,5.89,0.0,90,Rain,0,4336
Non-Holiday,24.629999999999995,5.89,0.0,90,Thunderstorm,0,4336
Non-Holiday,23.58000000000004,1.02,0.0,75,Rain,0,4211
Non-Holiday,23.58000000000004,1.02,0.0,75,Thunderstorm,0,4211
Non-Holiday,23.58000000000004,1.02,0.0,75,Mist,0,4211
Non-Holiday,23.58000000000004,1.02,0.0,75,Squall,0,4211
Non-Holiday,23.0,0.0,0.0,90,Thunderstorm,0,4941
Non-Holiday,23.0,0.0,0.0,90,Rain,0,4941
Non-Holiday,23.0,0.0,0.0,90,Drizzle,0,4941
Non-Holiday,21.930000000000007,1.3,0.0,90,Rain,0,5530
Non-Holiday,21.930000000000007,1.3,0.0,90,Thunderstorm,0,5530
Non-Holiday,21.930000000000007,1.3,0.0,90,Mist,0,5530
Non-Holiday,21.920000000000016,0.51,0.0,90,Rain,1,5863
Non-Holiday,21.920000000000016,0.51,0.0,90,Thunderstorm,1,5863
Non-Holiday,22.450000000000045,0.0,0.0,75,Rain,1,4223
Non-Holiday,22.200000000000045,0.0,0.0,75,Clouds,1,2991
Non-Holiday,21.24000000000001,0.0,0.0,75,Clouds,0,2456
Non-Holiday,20.55000000000001,0.0,0.0,90,Clouds,0,2399
Non-Holiday,20.140000000000043,0.0,0.0,90,Clouds,0,1580
Non-Holiday,19.600000000000023,0.0,0.0,90,Rain,0,1065
Non-Holiday,19.310000000000002,0.0,0.0,90,Rain,0,602
Non-Holiday,19.010000000000048,0.0,0.0,90,Clouds,0,379
Non-Holiday,18.439999999999998,0.0,0.0,90,Clouds,0,284
Non-Holiday,18.110000000000014,0.0,0.0,90,Clouds,0,295
Non-Holiday,18.02000000000004,0.0,0.0,90,Clouds,0,817
Non-Holiday,17.960000000000036,0.0,0.0,90,Mist,0,2860
Non-Holiday,17.879999999999995,0.0,0.0,90,Clouds,0,5269
Non-Holiday,17.82000000000005,0.0,0.0,90,Mist,1,6090
Non-Holiday,17.939999999999998,0.0,0.0,90,Mist,1,5266
Non-Holiday,18.27000000000004,0.0,0.0,90,Mist,1,4444
Non-Holiday,19.0,0.0,0.0,90,Mist,0,4066
Non-Holiday,19.510000000000048,0.0,0.0,90,Clouds,0,4349
Non-Holiday,20.629999999999995,0.0,0.0,90,Clouds,0,4664
Non-Holiday,22.060000000000002,0.0,0.0,90,Clouds,0,4338
Non-Holiday,23.110000000000014,0.0,0.0,90,Clouds,0,5038
Non-Holiday,23.27000000000004,0.0,0.0,90,Clouds,0,5351
Non-Holiday,23.640000000000043,0.0,0.0,90,Clouds,0,5978
Non-Holiday,23.57000000000005,0.0,0.0,75,Clouds,1,5790
Non-Holiday,23.120000000000005,0.0,0.0,75,Clouds,1,4179
Non-Holiday,22.80000000000001,0.0,0.0,90,Clouds,1,3209
Non-Holiday,22.189999999999998,0.0,0.0,75,Clouds,0,2833
Non-Holiday,20.77000000000004,0.0,0.0,40,Clouds,0,2659
Non-Holiday,19.49000000000001,0.0,0.0,20,Clouds,0,1961
Non-Holiday,18.700000000000045,0.0,0.0,20,Clouds,0,1375
Non-Holiday,17.78000000000003,0.0,0.0,20,Clouds,0,716
Non-Holiday,17.189999999999998,0.0,0.0,75,Clouds,0,438
Non-Holiday,16.890000000000043,0.0,0.0,75,Clouds,0,359
Non-Holiday,16.32000000000005,0.3,0.0,75,Rain,0,391
Non-Holiday,15.939999999999998,0.0,0.0,40,Clouds,0,840
Non-Holiday,15.240000000000009,0.0,0.0,40,Clouds,0,2623
Non-Holiday,14.75,0.0,0.0,40,Clouds,0,4899
Non-Holiday,15.160000000000025,0.0,0.0,75,Clouds,1,5546
Non-Holiday,16.910000000000025,0.0,0.0,75,Clouds,1,4523
Non-Holiday,18.890000000000043,0.0,0.0,75,Clouds,1,4125
Non-Holiday,20.629999999999995,0.0,0.0,90,Clouds,0,4068
Non-Holiday,21.850000000000023,0.0,0.0,40,Clouds,0,4172
Non-Holiday,22.939999999999998,0.0,0.0,20,Clouds,0,2953
Non-Holiday,23.78000000000003,0.0,0.0,1,Clear,0,3046
Non-Holiday,24.400000000000034,0.0,0.0,20,Clouds,0,3168
Non-Holiday,25.150000000000034,0.0,0.0,20,Clouds,0,5240
Non-Holiday,25.170000000000016,0.0,0.0,20,Clouds,0,5697
Non-Holiday,25.27000000000004,0.0,0.0,20,Clouds,1,4818
Non-Holiday,24.689999999999998,0.0,0.0,20,Clouds,1,4239
Non-Holiday,24.160000000000025,0.0,0.0,20,Clouds,1,3526
Non-Holiday,22.28000000000003,0.0,0.0,40,Clouds,0,2658
Non-Holiday,19.700000000000045,0.0,0.0,40,Clouds,0,2794
Non-Holiday,17.689999999999998,0.0,0.0,40,Clouds,0,2651
Non-Holiday,17.30000000000001,0.0,0.0,75,Clouds,0,3206
Non-Holiday,16.910000000000025,0.0,0.0,75,Clouds,0,735
Non-Holiday,16.629999999999995,0.0,0.0,75,Clouds,0,458
Non-Holiday,16.480000000000018,0.0,0.0,90,Clouds,0,326
Non-Holiday,16.32000000000005,0.0,0.0,75,Clouds,0,230
Non-Holiday,15.810000000000002,0.0,0.0,1,Clear,0,237
Non-Holiday,15.770000000000039,0.0,0.0,75,Clouds,0,830
Non-Holiday,16.08000000000004,0.0,0.0,75,Mist,0,1350
Non-Holiday,16.660000000000025,0.0,0.0,75,Clouds,1,1868
Non-Holiday,18.170000000000016,0.0,0.0,90,Clouds,1,2497
Non-Holiday,19.939999999999998,0.0,0.0,90,Clouds,1,1644
Non-Holiday,21.900000000000034,0.0,0.0,90,Clouds,0,1802
Non-Holiday,23.129999999999995,0.0,0.0,90,Clouds,0,1967
Non-Holiday,24.120000000000005,0.0,0.0,90,Clouds,0,2107
Non-Holiday,25.439999999999998,0.0,0.0,40,Clouds,0,3932
Non-Holiday,26.260000000000048,0.0,0.0,40,Clouds,0,3993
Non-Holiday,26.32000000000005,0.0,0.0,75,Clouds,0,4039
Non-Holiday,26.760000000000048,0.0,0.0,75,Clouds,0,4128
Non-Holiday,26.24000000000001,0.0,0.0,75,Clouds,1,4093
Non-Holiday,25.02000000000004,0.0,0.0,75,Rain,1,3553
Non-Holiday,25.08000000000004,0.0,0.0,75,Clouds,1,3075
Non-Holiday,23.900000000000034,0.0,0.0,40,Clouds,0,2838
Non-Holiday,22.129999999999995,0.0,0.0,40,Clouds,0,2892
Non-Holiday,20.689999999999998,0.0,0.0,20,Clouds,0,2713
Non-Holiday,19.950000000000045,0.0,0.0,20,Clouds,0,2096
Non-Holiday,19.5,0.0,0.0,20,Clouds,0,664
Non-Holiday,19.310000000000002,0.0,0.0,20,Clouds,0,471
Non-Holiday,19.160000000000025,0.0,0.0,20,Clouds,0,330
Non-Holiday,18.930000000000007,0.0,0.0,75,Clouds,0,204
Non-Holiday,18.870000000000005,0.0,0.0,40,Rain,0,196
Non-Holiday,18.689999999999998,0.0,0.0,40,Clouds,0,631
Non-Holiday,18.640000000000043,0.0,0.0,75,Mist,0,1033
Non-Holiday,19.150000000000034,0.0,0.0,75,Mist,1,1314
Non-Holiday,20.53000000000003,0.0,0.0,75,Clouds,1,1872
Non-Holiday,21.960000000000036,0.0,0.0,75,Clouds,1,1316
Non-Holiday,22.99000000000001,0.0,0.0,75,Clouds,0,1872
Non-Holiday,24.850000000000023,0.0,0.0,75,Clouds,0,1825
Non-Holiday,25.890000000000043,0.0,0.0,75,Clouds,0,2230
Non-Holiday,27.060000000000002,0.0,0.0,75,Clouds,0,3932
Non-Holiday,27.02000000000004,0.0,0.0,75,Clouds,0,3993
Non-Holiday,27.860000000000014,0.0,0.0,75,Clouds,0,4039
Non-Holiday,27.75,0.0,0.0,40,Clouds,0,4128
Non-Holiday,27.629999999999995,0.0,0.0,75,Clouds,1,4093
Non-Holiday,27.33000000000004,0.0,0.0,75,Clouds,1,3553
Non-Holiday,26.470000000000027,0.0,0.0,1,Clear,1,3075
Non-Holiday,25.620000000000005,0.0,0.0,40,Clouds,0,2838
Non-Holiday,24.210000000000036,0.0,0.0,20,Clouds,0,2892
Non-Holiday,23.470000000000027,0.0,0.0,75,Clouds,0,2713
Non-Holiday,22.79000000000002,0.0,0.0,90,Clouds,0,2096
Non-Holiday,22.150000000000034,0.0,0.0,40,Clouds,0,705
Non-Holiday,21.80000000000001,0.0,0.0,40,Clouds,0,485
Non-Holiday,21.680000000000007,0.0,0.0,40,Clouds,0,296
Non-Holiday,21.090000000000032,0.3,0.0,75,Rain,0,394
Non-Holiday,20.55000000000001,0.0,0.0,1,Clear,0,886
Non-Holiday,20.379999999999995,0.0,0.0,20,Clouds,0,2814
Non-Holiday,20.100000000000023,0.0,0.0,40,Mist,0,5049
Non-Holiday,20.390000000000043,0.0,0.0,40,Clouds,1,5874
Non-Holiday,21.840000000000032,0.0,0.0,20,Clouds,1,5159
Non-Holiday,23.390000000000043,0.0,0.0,40,Clouds,1,4454
Non-Holiday,24.480000000000018,0.0,0.0,75,Clouds,0,3512
Non-Holiday,26.03000000000003,0.0,0.0,75,Clouds,0,4592
Non-Holiday,26.620000000000005,0.0,0.0,75,Clouds,0,4517
Non-Holiday,27.650000000000034,0.0,0.0,75,Clouds,0,4366
Non-Holiday,28.33000000000004,0.0,0.0,75,Clouds,0,4614
Non-Holiday,28.54000000000002,0.0,0.0,75,Clouds,0,4963
Non-Holiday,28.700000000000045,0.0,0.0,75,Clouds,0,5940
Non-Holiday,28.03000000000003,0.0,0.0,75,Clouds,1,5466
Non-Holiday,27.5,0.0,0.0,75,Clouds,1,4000
Non-Holiday,26.950000000000045,0.0,0.0,40,Rain,1,2878
Non-Holiday,25.82000000000005,0.0,0.0,75,Clouds,0,2495
Non-Holiday,25.02000000000004,0.0,0.0,40,Clouds,0,2388
Non-Holiday,23.99000000000001,0.0,0.0,40,Clouds,0,1898
Non-Holiday,23.629999999999995,0.0,0.0,75,Clouds,0,1184
Non-Holiday,23.200000000000045,0.0,0.0,20,Clouds,0,674
Non-Holiday,23.230000000000018,0.0,0.0,90,Clouds,0,529
Non-Holiday,23.090000000000032,0.0,0.0,90,Clouds,0,424
Non-Holiday,22.58000000000004,0.0,0.0,1,Clear,0,465
Non-Holiday,22.24000000000001,0.0,0.0,90,Clouds,0,1005
Non-Holiday,22.120000000000005,0.0,0.0,75,Clouds,0,3009
Non-Holiday,22.100000000000023,0.0,0.0,90,Clouds,0,5344
Non-Holiday,22.260000000000048,0.0,0.0,90,Mist,1,6485
Non-Holiday,23.150000000000034,0.0,0.0,75,Clouds,1,5462
Non-Holiday,24.400000000000034,0.0,0.0,40,Clouds,1,4554
Non-Holiday,25.53000000000003,0.0,0.0,20,Clouds,0,4250
Non-Holiday,27.33000000000004,0.0,0.0,20,Clouds,0,4390
Non-Holiday,27.629999999999995,0.0,0.0,40,Clouds,0,4452
Non-Holiday,28.850000000000023,0.0,0.0,40,Clouds,0,4600
Non-Holiday,29.629999999999995,0.0,0.0,40,Thunderstorm,0,4923
Non-Holiday,30.170000000000016,0.0,0.0,40,Clouds,0,5261
Non-Holiday,29.590000000000032,0.0,0.0,40,Clouds,0,6114
Non-Holiday,30.220000000000027,0.0,0.0,40,Clouds,1,5720
Non-Holiday,30.04000000000002,0.0,0.0,40,Clouds,1,4094
Non-Holiday,29.379999999999995,0.0,0.0,40,Clouds,1,3166
Non-Holiday,27.670000000000016,0.0,0.0,20,Clouds,0,2698
Non-Holiday,26.03000000000003,0.0,0.0,1,Clear,0,2514
Non-Holiday,24.77000000000004,0.0,0.0,20,Clouds,0,2296
Non-Holiday,24.430000000000007,0.0,0.0,40,Clouds,0,1217
Non-Holiday,23.78000000000003,0.0,0.0,20,Clouds,0,662
Non-Holiday,23.200000000000045,0.0,0.0,1,Clear,0,432
Non-Holiday,22.600000000000023,0.0,0.0,75,Clouds,0,667
Non-Holiday,21.910000000000025,0.6,0.0,20,Rain,0,434
Non-Holiday,21.180000000000007,0.0,0.0,20,Mist,0,894
Non-Holiday,21.180000000000007,0.0,0.0,20,Fog,0,894
Non-Holiday,20.850000000000023,0.0,0.0,1,Fog,0,2875
Non-Holiday,20.850000000000023,0.0,0.0,1,Mist,0,2875
Non-Holiday,20.350000000000023,0.0,0.0,20,Fog,0,5194
Non-Holiday,20.350000000000023,0.0,0.0,20,Mist,0,5194
Non-Holiday,20.960000000000036,0.0,0.0,75,Fog,1,5897
Non-Holiday,20.960000000000036,0.0,0.0,75,Mist,1,5897
Non-Holiday,22.960000000000036,0.0,0.0,1,Mist,1,5748
Non-Holiday,25.53000000000003,0.0,0.0,20,Clouds,1,4442
Non-Holiday,26.83000000000004,0.0,0.0,20,Clouds,0,4120
Non-Holiday,28.939999999999998,0.0,0.0,0,Clear,0,4122
Non-Holiday,29.77000000000004,0.0,0.0,24,Clouds,0,4197
Non-Holiday,30.74000000000001,0.0,0.0,24,Clouds,0,4178
Non-Holiday,31.0,0.0,0.0,24,Clouds,0,4382
Non-Holiday,31.090000000000032,0.0,0.0,0,Clear,0,5377
Non-Holiday,31.090000000000032,0.0,0.0,0,Clear,0,6064
Non-Holiday,30.870000000000005,0.0,0.0,0,Clear,1,5818
Non-Holiday,30.52000000000004,0.0,0.0,0,Clear,1,4594
Non-Holiday,28.78000000000003,0.0,0.0,0,Clear,1,3003
Non-Holiday,27.680000000000007,0.0,0.0,0,Clear,0,2579
Non-Holiday,26.02000000000004,0.0,0.0,0,Clear,0,2360
Non-Holiday,25.150000000000034,0.0,0.0,0,Clear,0,1618
Non-Holiday,24.939999999999998,0.0,0.0,0,Clear,0,1275
Non-Holiday,24.680000000000007,0.0,0.0,32,Clouds,0,766
Non-Holiday,24.590000000000032,0.0,0.0,32,Clouds,0,508
Non-Holiday,24.180000000000007,0.0,0.0,32,Clouds,0,492
Non-Holiday,24.220000000000027,0.0,0.0,0,Clear,0,470
Non-Holiday,24.29000000000002,0.0,0.0,0,Clear,0,928
Non-Holiday,24.470000000000027,0.0,0.0,0,Clear,0,2770
Non-Holiday,23.80000000000001,0.0,0.0,32,Clouds,0,4912
Non-Holiday,21.77000000000004,16.51,0.0,32,Rain,1,5724
Non-Holiday,20.910000000000025,12.83,0.0,32,Rain,1,4669
Non-Holiday,20.680000000000007,0.64,0.0,76,Rain,1,4732
Non-Holiday,21.460000000000036,0.25,0.0,76,Rain,0,4272
Non-Holiday,22.53000000000003,0.28,0.0,92,Rain,0,4517
Non-Holiday,23.430000000000007,0.3,0.0,56,Rain,0,4858
Non-Holiday,25.470000000000027,0.0,0.0,56,Rain,0,4835
Non-Holiday,27.210000000000036,0.0,0.0,56,Rain,0,5131
Non-Holiday,27.670000000000016,0.0,0.0,32,Rain,0,5670
Non-Holiday,27.870000000000005,0.0,0.0,32,Rain,0,6056
Non-Holiday,27.33000000000004,0.0,0.0,32,Rain,1,5308
Non-Holiday,26.450000000000045,0.0,0.0,0,Clear,1,4243
Non-Holiday,24.55000000000001,0.0,0.0,0,Clear,1,3089
Non-Holiday,22.850000000000023,0.0,0.0,0,Clear,0,3103
Non-Holiday,20.210000000000036,0.0,0.0,0,Clear,0,3048
Non-Holiday,19.220000000000027,0.0,0.0,0,Clear,0,2378
Non-Holiday,18.99000000000001,0.0,0.0,0,Clear,0,1424
Non-Holiday,18.930000000000007,0.0,0.0,0,Clear,0,1022
Non-Holiday,18.55000000000001,0.0,0.0,0,Clear,0,584
Non-Holiday,18.220000000000027,0.0,0.0,0,Clear,0,583
Non-Holiday,17.810000000000002,0.0,0.0,0,Clear,0,586
Non-Holiday,17.460000000000036,0.0,0.0,0,Clear,0,926
Non-Holiday,16.450000000000045,0.0,0.0,0,Clear,0,2756
Non-Holiday,16.02000000000004,0.0,0.0,0,Clear,0,4950
Non-Holiday,16.220000000000027,0.0,0.0,0,Clear,1,5720
Non-Holiday,17.900000000000034,0.0,0.0,0,Clear,1,5069
Non-Holiday,19.390000000000043,0.0,0.0,0,Clear,1,4510
Non-Holiday,20.460000000000036,0.0,0.0,0,Clear,0,4668
Non-Holiday,22.32000000000005,0.0,0.0,0,Clear,0,4694
Non-Holiday,23.32000000000005,0.0,0.0,0,Clear,0,5011
Non-Holiday,23.850000000000023,0.0,0.0,0,Clear,0,4781
Non-Holiday,23.54000000000002,0.0,0.0,0,Clear,0,5088
Non-Holiday,24.620000000000005,0.0,0.0,8,Clear,0,5382
Non-Holiday,24.960000000000036,0.0,0.0,8,Clear,0,5592
Non-Holiday,24.220000000000027,0.0,0.0,8,Clear,1,4947
Non-Holiday,23.75,0.0,0.0,0,Clear,1,4457
Non-Holiday,23.200000000000045,0.0,0.0,0,Clear,1,3516
Non-Holiday,21.360000000000014,0.0,0.0,0,Clear,0,2755
Non-Holiday,19.0,0.0,0.0,0,Clear,0,3021
Non-Holiday,17.879999999999995,0.0,0.0,0,Clear,0,3274
Non-Holiday,16.879999999999995,0.0,0.0,0,Clear,0,2497
Non-Holiday,16.32000000000005,0.0,0.0,0,Clear,0,1794
Non-Holiday,15.770000000000039,0.0,0.0,0,Clear,0,1178
Non-Holiday,15.32000000000005,0.0,0.0,0,Clear,0,896
Non-Holiday,15.590000000000032,0.0,0.0,0,Clear,0,642
Non-Holiday,14.760000000000048,0.0,0.0,0,Clear,0,680
Non-Holiday,14.100000000000023,0.0,0.0,0,Clear,0,1123
Non-Holiday,13.990000000000009,0.0,0.0,0,Clear,0,1885
Non-Holiday,15.04000000000002,0.0,0.0,0,Clear,1,2409
Non-Holiday,17.360000000000014,0.0,0.0,0,Clear,1,3151
Non-Holiday,19.450000000000045,0.0,0.0,0,Clear,1,4183
Non-Holiday,21.24000000000001,0.0,0.0,0,Clear,0,4721
Non-Holiday,23.33000000000004,0.0,0.0,0,Clear,0,4826
Non-Holiday,24.100000000000023,0.0,0.0,0,Clear,0,4805
Non-Holiday,25.100000000000023,0.0,0.0,0,Clear,0,4597
Non-Holiday,25.860000000000014,0.0,0.0,0,Clear,0,4773
Non-Holiday,26.650000000000034,0.0,0.0,0,Clear,0,4850
Non-Holiday,26.340000000000032,0.0,0.0,0,Clear,0,4482
Non-Holiday,25.710000000000036,0.0,0.0,0,Clear,1,4333
Non-Holiday,25.730000000000018,0.0,0.0,0,Clear,1,4175
Non-Holiday,24.760000000000048,0.0,0.0,0,Clear,1,3470
Non-Holiday,22.480000000000018,0.0,0.0,0,Clear,0,3544
Non-Holiday,19.78000000000003,0.0,0.0,0,Clear,0,3225
Non-Holiday,18.04000000000002,0.0,0.0,0,Clear,0,3069
Non-Holiday,17.379999999999995,0.0,0.0,0,Clear,0,2368
Non-Holiday,16.760000000000048,0.0,0.0,0,Clear,0,1875
Non-Holiday,16.32000000000005,0.0,0.0,0,Clear,0,1023
Non-Holiday,15.870000000000005,0.0,0.0,0,Clear,0,814
Non-Holiday,15.420000000000016,0.0,0.0,12,Clouds,0,561
Non-Holiday,15.189999999999998,0.0,0.0,12,Clouds,0,541
Non-Holiday,14.870000000000005,0.0,0.0,12,Clouds,0,714
Non-Holiday,14.490000000000009,0.0,0.0,24,Clouds,0,1038
Non-Holiday,15.490000000000009,0.0,0.0,24,Clouds,1,1477
Non-Holiday,16.760000000000048,0.0,0.0,24,Clouds,1,2028
Non-Holiday,20.230000000000018,0.0,0.0,8,Clear,1,2897
Non-Holiday,22.32000000000005,0.0,0.0,8,Clear,0,3764
Non-Holiday,24.850000000000023,0.0,0.0,92,Clouds,0,4185
